chill_portions,chill_hours,uf_hours,utah_units,negation_hours,flower_chill_hours,leaf_chill_hours,frost_nights_full_bloom,frost_nights_green_fruit,frost_nights_pink,heat_hours_proxy,days_tmax_gt_32,days_tmax_gt_35,days_berry_gt_42,days_berry_gt_48,max_berry_c,dli_bloom,dli_winter,vpd_fruit,dtr,bee_hours,pollen_collapse_hours,anthracnose_hours,botrytis_hours,phytophthora_hours,harvest_rain_days,harvest_rain_mm,rain_crack_events,igp_fog_events,marine_fog_events,fog_dli_loss,fog_helps,monthly_tmin_mean,monthly_tmax_mean,monthly_precip_sum,monthly_vpd_mean,monthly_rsds_mean,monthly_tmin_01,monthly_tmin_02,monthly_tmin_03,monthly_tmin_04,monthly_tmin_05,monthly_tmin_06,monthly_tmin_07,monthly_tmin_08,monthly_tmin_09,monthly_tmin_10,monthly_tmin_11,monthly_tmin_12,monthly_tmax_01,monthly_tmax_02,monthly_tmax_03,monthly_tmax_04,monthly_tmax_05,monthly_tmax_06,monthly_tmax_07,monthly_tmax_08,monthly_tmax_09,monthly_tmax_10,monthly_tmax_11,monthly_tmax_12,monthly_precip_01,monthly_precip_02,monthly_precip_03,monthly_precip_04,monthly_precip_05,monthly_precip_06,monthly_precip_07,monthly_precip_08,monthly_precip_09,monthly_precip_10,monthly_precip_11,monthly_precip_12,monthly_vpd_01,monthly_vpd_02,monthly_vpd_03,monthly_vpd_04,monthly_vpd_05,monthly_vpd_06,monthly_vpd_07,monthly_vpd_08,monthly_vpd_09,monthly_vpd_10,monthly_vpd_11,monthly_vpd_12,monthly_rsds_01,monthly_rsds_02,monthly_rsds_03,monthly_rsds_04,monthly_rsds_05,monthly_rsds_06,monthly_rsds_07,monthly_rsds_08,monthly_rsds_09,monthly_rsds_10,monthly_rsds_11,monthly_rsds_12,monthly_dtr_01,monthly_dtr_02,monthly_dtr_03,monthly_dtr_04,monthly_dtr_05,monthly_dtr_06,monthly_dtr_07,monthly_dtr_08,monthly_dtr_09,monthly_dtr_10,monthly_dtr_11,monthly_dtr_12,system_label,chill_relevance,soil_ph_weight,par_fraction,uv_fraction,bloom_advance_days,apis_ok,site_id,lat,lon,source
0.0,0.0,0.0,-3274.0,2356.0,0.0,0.0,0.0,0.0,0.0,2707.6800000000007,120.0,120.0,120.0,28.0,48.534000000000006,32.08253874725274,27.819831294117645,2.217755208021414,22.149945205479455,5693.0,1644.0,0.0,0.0,0.0,0.0,0.3333172043010753,0.0,0.0,0.0,0.0,0.0,16.06583333333333,38.19666666666667,3.58,1.2916160872863154,16.30416666666667,17.3,19.0,19.71,18.219999999999995,16.18,15.72,15.32,14.14,15.44,13.94,13.07,14.75,38.21,38.63,39.72,39.39,38.38,38.68,38.47,39.12,37.33,36.66,36.1,37.67,0.33,0.73,1.12,0.36,0.15,0.05,0.06,0.03,0.05,0.22,0.23,0.25,1.3280683169660439,1.4461174707057098,1.5356862871299726,1.4535984103558426,1.2572794145959703,1.2553711292788785,1.2572111967821957,1.274413166532668,1.2568466922942874,1.1496510360885108,1.1007685497855897,1.1843813769201152,14.78,13.8,14.64,15.48,15.15,14.94,15.89,17.48,18.51,19.07,19.24,16.67,20.91,19.630000000000003,20.009999999999998,21.170000000000005,22.200000000000003,22.96,23.15,24.979999999999997,21.89,22.72,23.03,22.92,substrate|open|net|evergreen,0.05,0.0,0.82,0.53,0.0,1.0,pe-olmos,-6.0,-79.75,nasa_power_climatology
0.0,0.0,0.0,-3273.5,2356.0,0.0,0.0,0.0,0.0,0.0,2707.6800000000007,120.0,120.0,120.0,28.0,48.534000000000006,35.90299443956043,30.989309764705883,2.217755208021414,22.149945205479455,5695.0,1643.0,0.0,0.0,0.0,0.0,0.3333172043010753,0.0,0.0,0.0,0.0,0.0,16.06583333333333,38.19666666666667,3.58,1.2916160872863154,18.555833333333332,17.3,19.0,19.71,18.219999999999995,16.18,15.72,15.32,14.14,15.44,13.94,13.07,14.75,38.21,38.63,39.72,39.39,38.38,38.68,38.47,39.12,37.33,36.66,36.1,37.67,0.33,0.73,1.12,0.36,0.15,0.05,0.06,0.03,0.05,0.22,0.23,0.25,1.3280683169660439,1.4461174707057098,1.5356862871299726,1.4535984103558426,1.2572794145959703,1.2553711292788785,1.2572111967821957,1.274413166532668,1.2568466922942874,1.1496510360885108,1.1007685497855897,1.1843813769201152,17.6,16.54,16.86,17.89,17.45,16.68,17.49,19.07,20.62,21.31,21.59,19.57,20.91,19.630000000000003,20.009999999999998,21.170000000000005,22.200000000000003,22.96,23.15,24.979999999999997,21.89,22.72,23.03,22.92,substrate|open|net|evergreen,0.05,0.0,0.82,0.53,0.0,1.0,pe-motupe,-6.15,-79.71,nasa_power_climatology
0.0,0.0,0.0,-3059.5,2019.0,0.0,0.0,0.0,0.0,0.0,696.6399999999994,90.0,28.0,28.0,0.0,42.215999999999994,35.90299443956043,30.989309764705883,1.1466270021018614,16.524383561643837,7180.0,121.0,0.0,0.0,0.0,0.0,0.3113010752688172,0.0,0.0,0.0,0.0,0.0,16.355,32.87083333333333,2.8600000000000003,0.8326628303013462,18.555833333333332,18.74,19.79,19.78,18.38,16.25,15.88,15.26,14.29,14.9,13.97,13.890000000000002,15.13,33.68,35.12,36.15,34.32,33.14,33.94,31.49,31.68,30.46,30.52,30.83,33.12,0.25,0.48999999999999994,0.9,0.31,0.14,0.04,0.04,0.03,0.05,0.2,0.22,0.19,0.9195972644937217,1.044661776925508,1.078858941180379,0.9481559317195783,0.7985118610384885,0.8018875800299392,0.7506351101702665,0.7516850707451107,0.7359989489937795,0.6905087606610655,0.6940032337562619,0.7774494839020528,17.6,16.54,16.86,17.89,17.45,16.68,17.49,19.07,20.62,21.31,21.59,19.57,14.940000000000001,15.329999999999998,16.369999999999997,15.940000000000001,16.89,18.059999999999995,16.229999999999997,17.39,15.56,16.549999999999997,16.939999999999998,17.989999999999995,substrate|open|net|evergreen,0.05,0.0,0.82,0.53,0.0,1.0,pe-jayanca,-6.39,-79.82,nasa_power_climatology
0.0,0.0,0.0,-3059.5,2019.0,0.0,0.0,0.0,0.0,0.0,696.6399999999994,90.0,28.0,28.0,0.0,42.215999999999994,35.85680345454545,30.989309764705883,1.1430254194454705,16.524383561643837,7180.0,121.0,0.0,0.0,0.0,0.0,0.2461333333333334,0.0,0.0,0.0,0.0,0.0,16.355,32.87083333333333,2.8600000000000003,0.8326628303013462,18.555833333333332,18.74,19.79,19.78,18.38,16.25,15.88,15.26,14.29,14.9,13.97,13.890000000000002,15.13,33.68,35.12,36.15,34.32,33.14,33.94,31.49,31.68,30.46,30.52,30.83,33.12,0.25,0.48999999999999994,0.9,0.31,0.14,0.04,0.04,0.03,0.05,0.2,0.22,0.19,0.9195972644937217,1.044661776925508,1.078858941180379,0.9481559317195783,0.7985118610384885,0.8018875800299392,0.7506351101702665,0.7516850707451107,0.7359989489937795,0.6905087606610655,0.6940032337562619,0.7774494839020528,17.6,16.54,16.86,17.89,17.45,16.68,17.49,19.07,20.62,21.31,21.59,19.57,14.940000000000001,15.329999999999998,16.369999999999997,15.940000000000001,16.89,18.059999999999995,16.229999999999997,17.39,15.56,16.549999999999997,16.939999999999998,17.989999999999995,substrate|open|net|evergreen,0.05,0.0,0.82,0.53,0.0,1.0,pe-ferrenafe,-6.64,-79.79,nasa_power_climatology
0.0,0.0,0.0,-2724.0,1071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.12,35.90299443956043,30.989309764705883,0.31100622344562967,8.529835616438355,8087.0,0.0,0.0,0.0,0.0,0.0,0.2853010752688172,0.0,0.0,0.0,0.0,0.0,16.6125,25.145833333333332,2.6300000000000003,0.30034961276881694,18.555833333333332,18.91,19.859999999999996,18.86,17.79,16.47,16.02,15.47,15.04,14.96,14.94,15.2,15.83,27.31,29.12,29.53,26.73,25.28,25.06,23.49,22.2,21.98,22.63,23.43,24.99,0.25,0.41,0.86,0.28,0.13,0.03,0.03,0.02,0.05,0.18,0.2,0.19,0.36144190359037975,0.4470940155466421,0.4332295150396683,0.34060024200718303,0.2783874645231557,0.2545728644073038,0.23953798882907867,0.2332524645438802,0.23064700985283684,0.24109179641242684,0.2606223932346026,0.28371769523864504,17.6,16.54,16.86,17.89,17.45,16.68,17.49,19.07,20.62,21.31,21.59,19.57,8.399999999999999,9.260000000000005,10.670000000000002,8.940000000000001,8.810000000000002,9.04,8.019999999999998,7.16,7.02,7.6899999999999995,8.23,9.159999999999998,substrate|open|net|evergreen,0.05,0.0,0.82,0.53,0.0,1.0,pe-chiclayo,-6.77,-79.84,nasa_power_climatology
0.0,0.0,0.0,-1149.5,1255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.25,37.25065542857142,32.35754729411764,1.5242950755356908,18.70394520547945,5004.0,0.0,0.0,0.0,0.0,0.0,0.8688752688172043,0.0,0.0,0.0,0.0,0.0,9.856666666666667,28.554999999999996,5.8500000000000005,0.7900519080590285,20.13,10.73,10.91,11.97,10.67,9.11,8.39,8.43,8.48,9.87,10.57,9.62,9.53,29.25,28.99,28.8,28.91,28.62,27.87,28.17,28.73,28.280000000000005,28.11,28.09,28.84,0.74,0.76,1.12,0.73,0.3,0.07,0.18,0.05,0.17,0.53,0.61,0.59,0.6550146263564359,0.6126009244282489,0.6314540874265899,0.7000336195267727,0.7676456480615542,0.8448537728384234,0.9027127904153269,0.9827287475795776,0.9696200930605037,0.8858797384060335,0.8089761690993553,0.7191026795095196,20.92,19.93,19.41,20.02,18.89,17.52,18.1,19.75,21.07,22.2,22.55,21.2,18.52,18.08,16.83,18.240000000000002,19.51,19.48,19.740000000000002,20.25,18.410000000000004,17.54,18.47,19.310000000000002,substrate|open|net|evergreen,0.05,0.0,0.82,0.53,0.0,1.0,pe-trujillo,-8.17,-78.99,nasa_power_climatology
0.0,0.0,0.0,-2386.5,1570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.72,37.25065542857142,32.35754729411764,1.0464076031669625,14.932383561643837,7006.0,0.0,0.0,0.0,0.0,0.0,0.40727741935483863,0.0,0.0,0.0,0.0,0.0,14.285833333333334,29.195833333333336,2.98,0.665717861745702,20.13,16.24,17.66,17.6,16.22,13.41,13.78,12.67,12.43,13.05,11.76,13.06,13.55,29.69,29.72,30.65,29.21,29.13,30.44,29.66,29.18,28.57,27.9,27.91,28.29,0.34,0.39,0.58,0.36,0.17,0.04,0.12,0.02,0.09,0.24,0.28,0.35,0.5853698994977035,0.6563541149724282,0.6995842803712594,0.6839916992995972,0.6192422680224768,0.7133382486375115,0.7180219678044067,0.7644884537484571,0.744321168983275,0.6344404874784255,0.606689827933417,0.5627719241994665,20.92,19.93,19.41,20.02,18.89,17.52,18.1,19.75,21.07,22.2,22.55,21.2,13.450000000000003,12.059999999999999,13.049999999999997,12.990000000000002,15.719999999999999,16.660000000000004,16.990000000000002,16.75,15.52,16.14,14.85,14.739999999999998,substrate|open|net|evergreen,0.05,0.0,0.82,0.53,0.0,1.0,pe-chao,-8.54,-78.68,nasa_power_climatology
0.0,0.0,0.0,-2386.5,1571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.72,37.12368109090909,32.35754729411764,1.0664027971340546,14.932383561643837,7005.0,0.0,0.0,0.0,0.0,0.0,0.31980000000000014,0.0,0.0,0.0,0.0,0.0,14.285833333333334,29.195833333333336,2.98,0.665717861745702,20.13,16.24,17.66,17.6,16.22,13.41,13.78,12.67,12.43,13.05,11.76,13.06,13.55,29.69,29.72,30.65,29.21,29.13,30.44,29.66,29.18,28.57,27.9,27.91,28.29,0.34,0.39,0.58,0.36,0.17,0.04,0.12,0.02,0.09,0.24,0.28,0.35,0.5853698994977035,0.6563541149724282,0.6995842803712594,0.6839916992995972,0.6192422680224768,0.7133382486375115,0.7180219678044067,0.7644884537484571,0.744321168983275,0.6344404874784255,0.606689827933417,0.5627719241994665,20.92,19.93,19.41,20.02,18.89,17.52,18.1,19.75,21.07,22.2,22.55,21.2,13.450000000000003,12.059999999999999,13.049999999999997,12.990000000000002,15.719999999999999,16.660000000000004,16.990000000000002,16.75,15.52,16.14,14.85,14.739999999999998,substrate|open|net|evergreen,0.05,0.0,0.82,0.53,0.0,1.0,pe-viru,-8.42,-78.75,nasa_power_climatology
0.0,0.0,0.0,-1733.5,1209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.58,31.639349472527467,23.138668352941178,1.0496804524214889,13.807671232876713,6401.0,0.0,0.0,0.0,0.0,0.0,0.22449462365591397,0.0,0.0,0.0,0.0,0.0,13.388333333333334,27.17916666666667,1.86,0.6544605316132844,18.03,16.03,17.26,16.65,14.85,12.11,11.57,11.03,11.0,11.85,11.86,12.62,13.83,28.58,28.359999999999996,28.76,28.04,27.02,26.69,25.38,25.88,26.15,26.58,27.1,27.61,0.18,0.31,0.33,0.16,0.11,0.04,0.06,0.05,0.05,0.11,0.17,0.29,0.6590953823857169,0.7009938210288413,0.7180734198811414,0.6734539184672761,0.6154447462165503,0.5817320474980785,0.583944785256391,0.6545713058930133,0.6904209823648323,0.6825778405946877,0.6622792897997237,0.6309388399731621,22.54,22.29,21.89,20.26,15.79,11.88,11.59,13.19,15.72,18.97,20.84,21.4,12.549999999999997,11.099999999999994,12.110000000000003,13.19,14.91,15.120000000000001,14.35,14.879999999999999,14.299999999999999,14.719999999999999,14.480000000000002,13.78,substrate|open|net|evergreen,0.05,0.0,0.82,0.53,0.0,1.0,pe-huacho,-11.11,-77.61,nasa_power_climatology
0.0,0.0,0.0,-1164.5,1298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.45,37.06282226373626,32.57709988235293,1.7061127560841303,18.57594520547945,4770.0,0.0,0.0,0.0,0.0,0.0,0.6393344086021505,0.0,0.0,0.0,0.0,0.0,9.641666666666667,28.20083333333334,4.879999999999999,0.8385375018828592,19.745833333333334,10.39,11.51,12.21,10.59,9.47,8.68,8.49,8.28,9.34,8.63,9.01,9.1,28.45,27.1,27.6,28.8,27.93,28.96,28.42,28.71,28.52,28.7,28.36,26.86,0.52,0.74,0.79,0.45,0.33,0.1,0.11,0.09,0.13,0.32,0.48999999999999994,0.81,0.623908561594893,0.5990809527900268,0.6564573491265872,0.7746219875783216,0.8604841900501893,0.9451846602540727,0.9935052907422167,1.0800977286442772,1.0661224687113116,0.9545768204990049,0.8504126960454433,0.6579973165579658,19.56,18.47,18.43,19.42,19.21,17.89,18.37,19.75,20.75,22.23,22.54,20.33,18.06,15.590000000000002,15.39,18.21,18.46,20.28,19.93,20.43,19.18,20.07,19.35,17.759999999999998,substrate|open|net|evergreen,0.05,0.0,0.82,0.53,0.0,1.0,pe-barranca,-10.75,-77.76,nasa_power_climatology
0.0,0.0,0.0,-1733.5,1209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.58,31.639349472527467,23.138668352941178,1.0496804524214889,13.807671232876713,6401.0,0.0,0.0,0.0,0.0,0.0,0.22449462365591397,0.0,0.0,0.0,0.0,0.0,13.388333333333334,27.17916666666667,1.86,0.6544605316132844,18.03,16.03,17.26,16.65,14.85,12.11,11.57,11.03,11.0,11.85,11.86,12.62,13.83,28.58,28.359999999999996,28.76,28.04,27.02,26.69,25.38,25.88,26.15,26.58,27.1,27.61,0.18,0.31,0.33,0.16,0.11,0.04,0.06,0.05,0.05,0.11,0.17,0.29,0.6590953823857169,0.7009938210288413,0.7180734198811414,0.6734539184672761,0.6154447462165503,0.5817320474980785,0.583944785256391,0.6545713058930133,0.6904209823648323,0.6825778405946877,0.6622792897997237,0.6309388399731621,22.54,22.29,21.89,20.26,15.79,11.88,11.59,13.19,15.72,18.97,20.84,21.4,12.549999999999997,11.099999999999994,12.110000000000003,13.19,14.91,15.120000000000001,14.35,14.879999999999999,14.299999999999999,14.719999999999999,14.480000000000002,13.78,substrate|open|net|evergreen,0.05,0.0,0.82,0.53,0.0,1.0,pe-huaura,-11.07,-77.6,nasa_power_climatology
0.0,0.0,0.0,-2143.0,704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.61,31.639349472527467,23.138668352941178,0.46202686570886287,7.979698630136987,7200.0,0.0,0.0,0.0,0.0,0.0,0.13413763440860216,0.0,0.0,0.0,0.0,0.0,15.848333333333331,23.82083333333333,1.8300000000000005,0.37414098079341596,18.03,18.34,19.46,18.68,17.21,15.22,14.62,14.26,13.87,13.7,13.98,14.82,16.02,26.61,26.38,26.43,25.05,23.86,23.19,22.67,21.33,21.780000000000005,21.75,22.75,24.05,0.2,0.38,0.4,0.13,0.08,0.07,0.13,0.1,0.04,0.06,0.1,0.14,0.3970600066850306,0.4073585764542131,0.4077441937357502,0.37102623344160346,0.3547405532742532,0.3628294452290428,0.3740199108776993,0.3715345517690066,0.36893963232629684,0.3565062818627507,0.3603368396020267,0.35759554426331897,22.54,22.29,21.89,20.26,15.79,11.88,11.59,13.19,15.72,18.97,20.84,21.4,8.27,6.919999999999998,7.75,7.84,8.639999999999999,8.570000000000002,8.410000000000002,7.459999999999999,8.080000000000005,7.77,7.93,8.030000000000001,substrate|open|net|evergreen,0.05,0.0,0.82,0.53,0.0,1.0,pe-huaral,-11.5,-77.21,nasa_power_climatology
0.0,0.0,0.0,-1479.5,1071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.55,35.16005551648351,24.428248588235295,1.3062388154083902,13.514657534246576,5495.0,0.0,0.0,0.0,0.0,0.0,0.15741182795698924,0.0,0.0,0.0,0.0,0.0,12.337499999999999,25.83833333333334,1.35,0.7790113609134406,19.296666666666667,13.74,14.820000000000002,14.93,13.81,11.72,11.03,10.58,10.71,11.67,10.86,11.92,12.26,26.4,26.55,27.34,26.5,26.04,25.74,24.97,24.94,25.04,24.9,25.42,26.22,0.21,0.29,0.2,0.05,0.05,0.02,0.03,0.04,0.04,0.08,0.11,0.23,0.6049562695366155,0.5861613844797675,0.6512505401627728,0.753807041134148,0.8388112515548372,0.8466400810761892,0.869542546267589,0.9167870852310764,0.9368564747578083,0.8566690519927984,0.8063487989603755,0.6803058058073098,23.99,23.830000000000002,22.93,21.15,16.67,12.38,11.85,13.69,17.4,21.2,23.13,23.34,12.659999999999998,11.729999999999999,12.41,12.69,14.319999999999999,14.709999999999999,14.389999999999999,14.23,13.37,14.04,13.500000000000002,13.959999999999999,substrate|open|net|evergreen,0.05,0.0,0.82,0.53,0.0,1.0,pe-canete,-13.08,-76.39,nasa_power_climatology
0.0,0.0,0.0,-1758.5,1129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.39,35.16005551648351,24.428248588235295,0.997310190984034,13.091260273972601,6405.0,0.0,0.0,0.0,0.0,0.0,0.12889569892473118,0.0,0.0,0.0,0.0,0.0,13.615,26.6925,1.03,0.6286136084493278,19.296666666666667,16.17,17.36,17.21,15.45,13.14,12.62,11.68,10.68,10.9,11.82,12.45,13.9,27.69,28.390000000000004,28.37,27.45,26.19,25.4,25.59,25.6,25.55,25.78,26.45,27.85,0.16,0.21,0.14,0.04,0.04,0.02,0.03,0.03,0.04,0.06,0.09,0.17,0.5918245673904603,0.6206681840074378,0.6543748705093605,0.6437480269151538,0.6224841577405782,0.5877297727535434,0.620084789988292,0.6481975953834653,0.6548062452932585,0.6584158769152352,0.6336608189353208,0.6073683955598281,23.99,23.830000000000002,22.93,21.15,16.67,12.38,11.85,13.69,17.4,21.2,23.13,23.34,11.52,11.030000000000005,11.16,12.0,13.05,12.78,13.91,14.920000000000002,14.65,13.96,14.0,13.950000000000001,substrate|open|net|evergreen,0.05,0.0,0.82,0.53,0.0,1.0,pe-chincha,-13.42,-76.13,nasa_power_climatology
0.0,0.0,0.0,-1757.5,1127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.39,35.16005551648351,24.428248588235295,0.997310190984034,13.091260273972601,6406.0,0.0,0.0,0.0,0.0,0.0,0.12889569892473118,0.0,0.0,0.0,0.0,0.0,13.615,26.6925,1.03,0.6286136084493278,19.296666666666667,16.17,17.36,17.21,15.45,13.14,12.62,11.68,10.68,10.9,11.82,12.45,13.9,27.69,28.390000000000004,28.37,27.45,26.19,25.4,25.59,25.6,25.55,25.78,26.45,27.85,0.16,0.21,0.14,0.04,0.04,0.02,0.03,0.03,0.04,0.06,0.09,0.17,0.5918245673904603,0.6206681840074378,0.6543748705093605,0.6437480269151538,0.6224841577405782,0.5877297727535434,0.620084789988292,0.6481975953834653,0.6548062452932585,0.6584158769152352,0.6336608189353208,0.6073683955598281,23.99,23.830000000000002,22.93,21.15,16.67,12.38,11.85,13.69,17.4,21.2,23.13,23.34,11.52,11.030000000000005,11.16,12.0,13.05,12.78,13.91,14.920000000000002,14.65,13.96,14.0,13.950000000000001,substrate|open|net|evergreen,0.05,0.0,0.82,0.53,0.0,1.0,pe-pisco,-13.71,-76.2,nasa_power_climatology
0.0,0.0,0.0,-1461.0,1315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.66,45.50113859340657,35.360835882352944,1.8699409831460023,17.22435616438356,5458.0,0.0,0.0,0.0,0.0,0.0,0.3074709677419355,0.0,0.0,0.0,0.0,0.0,11.35,28.564999999999998,2.58,0.9782510810508082,23.205833333333334,13.34,14.17,13.99,12.7,10.12,10.72,9.79,9.96,9.5,9.85,10.609999999999998,11.45,28.42,29.66,29.14,28.86,28.63,28.46,27.38,28.66,28.74,28.32,28.09,28.42,0.41,0.55,0.37,0.11,0.12,0.02,0.05,0.05,0.09,0.16,0.2,0.45,0.8030787740001812,0.8069650695040533,0.8452531986423876,0.9262322430616249,0.9993776081016505,1.0351617054489428,1.0418796477607615,1.1503693981219847,1.1257670851117731,1.09371199457944,1.022977868752132,0.8882383795247668,24.59,22.56,22.62,22.38,20.64,18.48,18.84,21.57,24.68,27.32,28.280000000000005,26.51,15.080000000000002,15.49,15.15,16.16,18.509999999999998,17.740000000000002,17.59,18.7,19.24,18.47,17.480000000000004,16.970000000000002,substrate|open|net|evergreen,0.05,0.0,0.82,0.53,0.0,1.0,pe-ica,-14.07,-75.73,nasa_power_climatology
0.0,0.0,0.0,-1460.0,1315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.66,45.12438701298701,35.360835882352944,1.9018235670469932,17.22435616438356,5458.0,0.0,0.0,0.0,0.0,0.0,0.23659999999999998,0.0,0.0,0.0,0.0,0.0,11.35,28.564999999999998,2.58,0.9782510810508082,23.205833333333334,13.34,14.17,13.99,12.7,10.12,10.72,9.79,9.96,9.5,9.85,10.609999999999998,11.45,28.42,29.66,29.14,28.86,28.63,28.46,27.38,28.66,28.74,28.32,28.09,28.42,0.41,0.55,0.37,0.11,0.12,0.02,0.05,0.05,0.09,0.16,0.2,0.45,0.8030787740001812,0.8069650695040533,0.8452531986423876,0.9262322430616249,0.9993776081016505,1.0351617054489428,1.0418796477607615,1.1503693981219847,1.1257670851117731,1.09371199457944,1.022977868752132,0.8882383795247668,24.59,22.56,22.62,22.38,20.64,18.48,18.84,21.57,24.68,27.32,28.280000000000005,26.51,15.080000000000002,15.49,15.15,16.16,18.509999999999998,17.740000000000002,17.59,18.7,19.24,18.47,17.480000000000004,16.970000000000002,substrate|open|net|evergreen,0.05,0.0,0.82,0.53,0.0,1.0,pe-ica-ventura,-14.1,-75.7,nasa_power_climatology
0.0,0.0,0.0,-3274.0,2356.0,0.0,0.0,0.0,0.0,0.0,2707.6800000000007,120.0,120.0,120.0,28.0,48.534000000000006,27.17567710714286,27.819831294117645,2.4405810563367316,22.149945205479455,5693.0,1644.0,0.0,0.0,0.0,0.0,0.060631720430107526,0.0,0.0,0.0,0.0,0.0,16.06583333333333,38.19666666666667,3.58,1.2916160872863154,16.30416666666667,17.3,19.0,19.71,18.219999999999995,16.18,15.72,15.32,14.14,15.44,13.94,13.07,14.75,38.21,38.63,39.72,39.39,38.38,38.68,38.47,39.12,37.33,36.66,36.1,37.67,0.33,0.73,1.12,0.36,0.15,0.05,0.06,0.03,0.05,0.22,0.23,0.25,1.3280683169660439,1.4461174707057098,1.5356862871299726,1.4535984103558426,1.2572794145959703,1.2553711292788785,1.2572111967821957,1.274413166532668,1.2568466922942874,1.1496510360885108,1.1007685497855897,1.1843813769201152,14.78,13.8,14.64,15.48,15.15,14.94,15.89,17.48,18.51,19.07,19.24,16.67,20.91,19.630000000000003,20.009999999999998,21.170000000000005,22.200000000000003,22.96,23.15,24.979999999999997,21.89,22.72,23.03,22.92,substrate|open|net|deciduous,1.0,0.0,0.82,0.53,0.0,1.0,pe-olmos-deciduous,-5.98,-79.78,nasa_power_climatology
0.0,0.0,0.0,-3059.5,2019.0,0.0,0.0,0.0,0.0,0.0,696.6399999999994,90.0,28.0,28.0,0.0,42.215999999999994,35.90299443956043,30.989309764705883,1.1466270021018614,16.524383561643837,7180.0,121.0,0.0,0.0,0.0,0.0,0.3113010752688172,0.0,0.0,0.0,0.0,0.0,16.355,32.87083333333333,2.8600000000000003,0.8326628303013462,18.555833333333332,18.74,19.79,19.78,18.38,16.25,15.88,15.26,14.29,14.9,13.97,13.890000000000002,15.13,33.68,35.12,36.15,34.32,33.14,33.94,31.49,31.68,30.46,30.52,30.83,33.12,0.25,0.48999999999999994,0.9,0.31,0.14,0.04,0.04,0.03,0.05,0.2,0.22,0.19,0.9195972644937217,1.044661776925508,1.078858941180379,0.9481559317195783,0.7985118610384885,0.8018875800299392,0.7506351101702665,0.7516850707451107,0.7359989489937795,0.6905087606610655,0.6940032337562619,0.7774494839020528,17.6,16.54,16.86,17.89,17.45,16.68,17.49,19.07,20.62,21.31,21.59,19.57,14.940000000000001,15.329999999999998,16.369999999999997,15.940000000000001,16.89,18.059999999999995,16.229999999999997,17.39,15.56,16.549999999999997,16.939999999999998,17.989999999999995,substrate|open|net|evergreen,0.05,0.0,0.82,0.53,0.0,1.0,pe-lambayeque,-6.7,-79.91,nasa_power_climatology
0.0,0.0,0.0,-2679.5,1773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.92,35.48573248351648,29.220241764705882,1.5251382851591802,16.371506849315068,7504.0,0.0,0.0,0.0,0.0,0.0,1.0018247311827957,0.0,0.0,0.0,0.0,0.0,14.718333333333334,31.080833333333334,6.720000000000001,0.9292827361048116,19.603333333333335,15.75,16.58,17.37,16.34,14.45,13.72,13.73,13.88,14.31,12.9,13.04,14.55,31.45,31.919999999999998,32.37,31.42,31.51,31.06,30.53,30.75,30.16,30.43,30.0,31.37,0.86,0.8800000000000001,1.4,0.87,0.33,0.08,0.1,0.04,0.16,0.62,0.73,0.65,0.8433201585984349,0.8638670675249611,0.8936489222676695,0.9062265369420156,0.9172947656813397,0.9787383655101517,1.012948850330712,1.082630377941989,1.046800057843082,0.9058713922771052,0.8483216914924366,0.8517246468478415,21.7,21.12,20.68,20.56,18.28,15.640000000000002,15.85,17.02,19.3,21.14,22.1,21.85,15.7,15.34,14.999999999999996,15.080000000000002,17.060000000000002,17.339999999999996,16.8,16.869999999999997,15.85,17.53,16.96,16.82,substrate|open|net|evergreen,0.05,0.0,0.82,0.53,0.0,1.0,pe-chepen,-7.23,-79.45,nasa_power_climatology
